judgment	duration	metrics.worker.agreement	output.keywords	output.keywords.agreement	started	submitted	unit	worker
1637614739	30	0	Counter({'three_tocs': 1})	0	2015-05-16 12:54:56	2015-05-16 12:55:26	722439255	32732290
1637618304	56	0	Counter({'horse': 1})	0	2015-05-16 13:06:21	2015-05-16 13:07:17	722439255	6576528
1637623025	50	0	Counter({'rolling': 1, 'dice': 1, 'tabletop': 1})	0	2015-05-16 13:23:13	2015-05-16 13:24:03	722439255	26499212
1637626397	77	0	Counter({'daring': 1})	0	2015-05-16 13:33:50	2015-05-16 13:35:07	722439255	10798016
1637627439	24	0	Counter({'silence': 1})	0	2015-05-16 13:38:22	2015-05-16 13:38:46	722439255	17950689
1637629234	44	0.5345224838	Counter({'click': 1})	0.5345224838	2015-05-16 13:43:57	2015-05-16 13:44:41	722439255	27939470
1637632991	100	0.3922322703	Counter({'click': 1, 'bounce': 1})	0.3922322703	2015-05-16 13:54:39	2015-05-16 13:56:19	722439255	18531561
1637647288	57	0	Counter({'blip': 1})	0	2015-05-16 14:43:11	2015-05-16 14:44:08	722439255	32173073
1637607579	29	0	Counter({'zip': 1})	0	2015-05-16 12:28:48	2015-05-16 12:29:17	722439256	13581319
1637613313	31	0	Counter({'fart': 1, 'techno': 1})	0	2015-05-16 12:50:08	2015-05-16 12:50:39	722439256	23163165
1637614741	30	0	Counter({'failing_engine': 1})	0	2015-05-16 12:54:56	2015-05-16 12:55:26	722439256	32732290
1637618303	56	0	Counter({'electronica': 1})	0	2015-05-16 13:06:21	2015-05-16 13:07:17	722439256	6576528
1637623023	50	0	Counter({'aliens': 1, 'beaming': 1, 'spaceship': 1})	0	2015-05-16 13:23:13	2015-05-16 13:24:03	722439256	26499212
1637626391	77	0	Counter({'galling': 1})	0	2015-05-16 13:33:50	2015-05-16 13:35:07	722439256	10798016
1637627440	24	0	Counter({'squish': 1})	0	2015-05-16 13:38:22	2015-05-16 13:38:46	722439256	17950689
1637629229	44	0	Counter({'laser': 1})	0	2015-05-16 13:43:57	2015-05-16 13:44:41	722439256	27939470
1637632988	100	0	Counter({'whir': 1, 'buzz': 1})	0	2015-05-16 13:54:39	2015-05-16 13:56:19	722439256	18531561
1637647290	57	0	Counter({'squirt': 1})	0	2015-05-16 14:43:11	2015-05-16 14:44:08	722439256	32173073
1637607575	29	0.5345224838	Counter({'beep': 1})	0.5345224838	2015-05-16 12:28:48	2015-05-16 12:29:17	722439257	13581319
1637613312	31	0	Counter({'ting': 1})	0	2015-05-16 12:50:08	2015-05-16 12:50:39	722439257	23163165
1637614738	30	0	Counter({'sonar': 1})	0	2015-05-16 12:54:56	2015-05-16 12:55:26	722439257	32732290
1637618301	56	0	Counter({'ring': 1})	0	2015-05-16 13:06:21	2015-05-16 13:07:17	722439257	6576528
1637623027	50	0	Counter({'80s': 1, 'futuristic': 1, 'synth': 1})	0	2015-05-16 13:23:13	2015-05-16 13:24:03	722439257	26499212
1637626389	77	0	Counter({'drip': 1})	0	2015-05-16 13:33:50	2015-05-16 13:35:07	722439257	10798016
1637627441	24	0.5345224838	Counter({'beep': 1})	0.5345224838	2015-05-16 13:38:22	2015-05-16 13:38:46	722439257	17950689
1637629231	44	0.5345224838	Counter({'beep': 1})	0.5345224838	2015-05-16 13:43:57	2015-05-16 13:44:41	722439257	27939470
1637632986	100	0	Counter({'ping': 1, 'echo': 1})	0	2015-05-16 13:54:39	2015-05-16 13:56:19	722439257	18531561
1637647287	57	0	Counter({'siren': 1})	0	2015-05-16 14:43:11	2015-05-16 14:44:08	722439257	32173073
1637647461	43	0	Counter({'shutter': 1, 'camera': 1})	0	2015-05-16 14:44:09	2015-05-16 14:44:52	722439258	32173073
1637647691	83	0.5897678246	Counter({'switch': 1, 'click': 1})	0.5897678246	2015-05-16 14:44:14	2015-05-16 14:45:37	722439258	29849805
1637661392	75	0	Counter({'tic_tac': 1})	0	2015-05-16 15:24:32	2015-05-16 15:25:47	722439258	22947672
1637662342	71	0.8164965809	Counter({'click': 1})	0.8164965809	2015-05-16 15:27:04	2015-05-16 15:28:15	722439258	32219778
1637673972	104	0	Counter({'unlocking': 1})	0	2015-05-16 16:01:27	2015-05-16 16:03:11	722439258	24043308
1637678597	145	0.8164965809	Counter({'click': 1})	0.8164965809	2015-05-16 16:14:10	2015-05-16 16:16:35	722439258	31139768
1637680838	28	0.8164965809	Counter({'click': 1})	0.8164965809	2015-05-16 16:21:43	2015-05-16 16:22:11	722439258	31743852
1637681292	44	0.8164965809	Counter({'click': 1})	0.8164965809	2015-05-16 16:23:01	2015-05-16 16:23:45	722439258	30940715
1637687715	90	0	Counter({'lock': 1, 'opening': 1})	0	2015-05-16 16:38:29	2015-05-16 16:39:59	722439258	32338429
1637688319	185	0	Counter({'red': 1})	0	2015-05-16 16:38:35	2015-05-16 16:41:40	722439258	32438173
1637647459	43	0	Counter({'typewriter': 1})	0	2015-05-16 14:44:09	2015-05-16 14:44:52	722439259	32173073
1637647694	83	0	Counter({'skipping': 1, 'tuneful': 1})	0	2015-05-16 14:44:14	2015-05-16 14:45:37	722439259	29849805
1637661397	75	0	Counter({'romanian_cancelling_machine': 1})	0	2015-05-16 15:24:32	2015-05-16 15:25:47	722439259	22947672
1637662341	71	0	Counter({'drums': 1})	0	2015-05-16 15:27:04	2015-05-16 15:28:15	722439259	32219778
1637673974	104	0	Counter({'engine': 1, 'steam': 1})	0	2015-05-16 16:01:27	2015-05-16 16:03:11	722439259	24043308
1637678605	145	0	Counter({'closing_window': 1})	0	2015-05-16 16:14:10	2015-05-16 16:16:35	722439259	31139768
1637680837	28	0	Counter({'lever': 1})	0	2015-05-16 16:21:43	2015-05-16 16:22:11	722439259	31743852
1637681291	44	0	Counter({'click': 1})	0	2015-05-16 16:23:01	2015-05-16 16:23:45	722439259	30940715
1637687714	90	0	Counter({'door': 1, 'opening': 1})	0	2015-05-16 16:38:29	2015-05-16 16:39:59	722439259	32338429
1637688318	185	0	Counter({'dou': 1})	0	2015-05-16 16:38:35	2015-05-16 16:41:40	722439259	32438173
1637647460	43	0.5656854249	Counter({'high_pitched': 1, 'whistle': 1})	0.5656854249	2015-05-16 14:44:09	2015-05-16 14:44:52	722439260	32173073
1637647689	83	0.5656854249	Counter({'whistle': 1, 'two_tone': 1})	0.5656854249	2015-05-16 14:44:14	2015-05-16 14:45:37	722439260	29849805
1637661398	75	0	Counter({'adjusting_radiotelescope_frequency': 1})	0	2015-05-16 15:24:32	2015-05-16 15:25:47	722439260	22947672
1637662340	71	0.1767766953	Counter({'screech': 1})	0.1767766953	2015-05-16 15:27:04	2015-05-16 15:28:15	722439260	32219778
1637673973	104	0.1767766953	Counter({'screech': 1})	0.1767766953	2015-05-16 16:01:27	2015-05-16 16:03:11	722439260	24043308
1637678600	145	0.7844645406	Counter({'whistle': 1})	0.7844645406	2015-05-16 16:14:10	2015-05-16 16:16:35	722439260	31139768
1637680839	28	0.7844645406	Counter({'whistle': 1})	0.7844645406	2015-05-16 16:21:43	2015-05-16 16:22:11	722439260	31743852
1637681289	44	0.7844645406	Counter({'whistle': 1})	0.7844645406	2015-05-16 16:23:01	2015-05-16 16:23:45	722439260	30940715
1637687718	90	0	Counter({'squeeky': 1, 'bird': 1})	0	2015-05-16 16:38:29	2015-05-16 16:39:59	722439260	32338429
1637688322	185	0	Counter({'fore': 1})	0	2015-05-16 16:38:35	2015-05-16 16:41:40	722439260	32438173
1637647675	40	0.5345224838	Counter({'tap': 1})	0.5345224838	2015-05-16 14:44:53	2015-05-16 14:45:33	722439261	32173073
1637648078	80	0	Counter({'tick': 1, 'fast': 1})	0	2015-05-16 14:45:39	2015-05-16 14:46:59	722439261	29849805
1637662762	69	0.25	Counter({'click': 1})	0.25	2015-05-16 15:28:16	2015-05-16 15:29:25	722439261	32219778
1637674783	123	0	Counter({'bouncing': 1})	0	2015-05-16 16:03:14	2015-05-16 16:05:17	722439261	24043308
1637679188	101	0	Counter({'lighter_stove': 1})	0	2015-05-16 16:16:39	2015-05-16 16:18:20	722439261	31139768
1637681025	40	0.5345224838	Counter({'tap': 1})	0.5345224838	2015-05-16 16:22:13	2015-05-16 16:22:53	722439261	31743852
1637681483	34	0.5345224838	Counter({'tap': 1})	0.5345224838	2015-05-16 16:23:46	2015-05-16 16:24:20	722439261	30940715
1637688104	58	0	Counter({'tapping': 1})	0	2015-05-16 16:40:00	2015-05-16 16:40:58	722439261	32338429
1637688478	31	0	Counter({'story': 1})	0	2015-05-16 16:41:42	2015-05-16 16:42:13	722439261	32438173
1637689228	91	0.25	Counter({'click': 1})	0.25	2015-05-16 16:42:14	2015-05-16 16:43:45	722439261	32302664
1637647674	40	0	Counter({'pea_shooter': 1})	0	2015-05-16 14:44:53	2015-05-16 14:45:33	722439262	32173073
1637648079	80	0	Counter({'tinny': 1, 'vibration': 1})	0	2015-05-16 14:45:39	2015-05-16 14:46:59	722439262	29849805
1637662768	69	0	Counter({'drum': 1})	0	2015-05-16 15:28:16	2015-05-16 15:29:25	722439262	32219778
1637674781	123	0.3015113446	Counter({'suction': 1})	0.3015113446	2015-05-16 16:03:14	2015-05-16 16:05:17	722439262	24043308
1637679183	101	0	Counter({'bamboo_blow': 1})	0	2015-05-16 16:16:39	2015-05-16 16:18:20	722439262	31139768
1637681032	40	0	Counter({'plop': 1})	0	2015-05-16 16:22:13	2015-05-16 16:22:53	722439262	31743852
1637681481	34	0	Counter({'pop': 1})	0	2015-05-16 16:23:46	2015-05-16 16:24:20	722439262	30940715
1637688105	58	0.2236067977	Counter({'suction': 1, 'effect': 1})	0.2236067977	2015-05-16 16:40:00	2015-05-16 16:40:58	722439262	32338429
1637688484	31	0	Counter({'der': 1})	0	2015-05-16 16:41:42	2015-05-16 16:42:13	722439262	32438173
1637689229	91	0	Counter({'thump': 1})	0	2015-05-16 16:42:14	2015-05-16 16:43:45	722439262	32302664
1637647673	40	0	Counter({'futeristic': 1})	0	2015-05-16 14:44:53	2015-05-16 14:45:33	722439263	32173073
1637648077	80	0	Counter({'cheerful': 1, 'brassy': 1})	0	2015-05-16 14:45:39	2015-05-16 14:46:59	722439263	29849805
1637662754	69	0	Counter({'raygun': 1})	0	2015-05-16 15:28:16	2015-05-16 15:29:25	722439263	32219778
1637674782	123	0	Counter({'razor': 1})	0	2015-05-16 16:03:14	2015-05-16 16:05:17	722439263	24043308
1637679189	101	0	Counter({'zipper': 1})	0	2015-05-16 16:16:39	2015-05-16 16:18:20	722439263	31139768
1637681022	40	0	Counter({'buzz': 1})	0	2015-05-16 16:22:13	2015-05-16 16:22:53	722439263	31743852
1637681478	34	0	Counter({'bling': 1})	0	2015-05-16 16:23:46	2015-05-16 16:24:20	722439263	30940715
1637688103	58	0	Counter({'sound': 1, 'space': 1})	0	2015-05-16 16:40:00	2015-05-16 16:40:58	722439263	32338429
1637688483	31	0	Counter({'said': 1})	0	2015-05-16 16:41:42	2015-05-16 16:42:13	722439263	32438173
1637689227	91	0	Counter({'scratch': 1})	0	2015-05-16 16:42:14	2015-05-16 16:43:45	722439263	32302664
1637647867	39	0.25	Counter({'distant_tap': 1})	0.25	2015-05-16 14:45:34	2015-05-16 14:46:13	722439264	32173073
1637648616	101	0	Counter({'tick': 1, 'quet': 1})	0	2015-05-16 14:47:01	2015-05-16 14:48:42	722439264	29849805
1637662953	28	0	Counter({'drum': 1})	0	2015-05-16 15:29:26	2015-05-16 15:29:54	722439264	32219778
1637675396	130	0	Counter({'tapping': 1})	0	2015-05-16 16:05:20	2015-05-16 16:07:30	722439264	24043308
1637679752	83	0	Counter({'gas_lighter': 1})	0	2015-05-16 16:18:25	2015-05-16 16:19:48	722439264	31139768
1637681183	28	0.25	Counter({'distant_tap': 1})	0.25	2015-05-16 16:22:54	2015-05-16 16:23:22	722439264	31743852
1637681736	29	0.5345224838	Counter({'click': 1})	0.5345224838	2015-05-16 16:24:21	2015-05-16 16:24:50	722439264	30940715
1637688304	38	0.5345224838	Counter({'click': 1})	0.5345224838	2015-05-16 16:40:58	2015-05-16 16:41:36	722439264	32338429
1637688845	47	0	Counter({'max': 1})	0	2015-05-16 16:42:15	2015-05-16 16:43:02	722439264	32438173
1637689395	25	0.5345224838	Counter({'click': 1})	0.5345224838	2015-05-16 16:43:45	2015-05-16 16:44:10	722439264	32302664
1637647861	39	0.5303300859	Counter({'window': 1, 'tap': 1})	0.5303300859	2015-05-16 14:45:34	2015-05-16 14:46:13	722439265	32173073
1637648614	101	0	Counter({'tock': 1, 'dull': 1})	0	2015-05-16 14:47:01	2015-05-16 14:48:42	722439265	29849805
1637662951	28	0	Counter({'door': 1})	0	2015-05-16 15:29:26	2015-05-16 15:29:54	722439265	32219778
1637675398	130	0	Counter({'unfastening': 1})	0	2015-05-16 16:05:20	2015-05-16 16:07:30	722439265	24043308
1637679751	83	0	Counter({'lighter_light': 1})	0	2015-05-16 16:18:25	2015-05-16 16:19:48	722439265	31139768
1637681190	28	0.7276068751	Counter({'tap': 1})	0.7276068751	2015-05-16 16:22:54	2015-05-16 16:23:22	722439265	31743852
1637681734	29	0	Counter({'click': 1})	0	2015-05-16 16:24:21	2015-05-16 16:24:50	722439265	30940715
1637688308	38	0.7276068751	Counter({'tap': 1})	0.7276068751	2015-05-16 16:40:58	2015-05-16 16:41:36	722439265	32338429
1637688842	47	0	Counter({'peid': 1})	0	2015-05-16 16:42:15	2015-05-16 16:43:02	722439265	32438173
1637689401	25	0.7276068751	Counter({'tap': 1})	0.7276068751	2015-05-16 16:43:45	2015-05-16 16:44:10	722439265	32302664
1637647865	39	0.1561737619	Counter({'telephone': 1})	0.1561737619	2015-05-16 14:45:34	2015-05-16 14:46:13	722439266	32173073
1637648615	101	0.625	Counter({'dialling_tone': 1, 'phone_ring': 1})	0.625	2015-05-16 14:47:01	2015-05-16 14:48:42	722439266	29849805
1637662952	28	0	Counter({'call_center': 1})	0	2015-05-16 15:29:26	2015-05-16 15:29:54	722439266	32219778
1637675399	130	0.1561737619	Counter({'telephone': 1})	0.1561737619	2015-05-16 16:05:20	2015-05-16 16:07:30	722439266	24043308
1637679753	83	0.8703882798	Counter({'phone_ring': 1})	0.8703882798	2015-05-16 16:18:25	2015-05-16 16:19:48	722439266	31139768
1637681189	28	0.8703882798	Counter({'phone_ring': 1})	0.8703882798	2015-05-16 16:22:54	2015-05-16 16:23:22	722439266	31743852
1637681742	29	0.8703882798	Counter({'phone_ring': 1})	0.8703882798	2015-05-16 16:24:21	2015-05-16 16:24:50	722439266	30940715
1637688306	38	0.8164965809	Counter({'phone_ring': 2})	0.8164965809	2015-05-16 16:40:58	2015-05-16 16:41:36	722439266	32338429
1637688844	47	0	Counter({'darry': 1})	0	2015-05-16 16:42:15	2015-05-16 16:43:02	722439266	32438173
1637689396	25	0	Counter({'ring_ring': 1})	0	2015-05-16 16:43:45	2015-05-16 16:44:10	722439266	32302664
1637648051	33	0	Counter({'strum': 1})	0	2015-05-16 14:46:14	2015-05-16 14:46:47	722439267	32173073
1637649093	75	0	Counter({'picking': 1, 'string': 1, 'plucking': 1})	0	2015-05-16 14:48:43	2015-05-16 14:49:58	722439267	29849805
1637663147	30	0	Counter({'music': 1})	0	2015-05-16 15:29:55	2015-05-16 15:30:25	722439267	32219778
1637675972	115	0	Counter({'keyboard': 1})	0	2015-05-16 16:07:36	2015-05-16 16:09:31	722439267	24043308
1637680501	82	0	Counter({'energy_arrival': 1})	0	2015-05-16 16:19:51	2015-05-16 16:21:13	722439267	31139768
1637681336	27	0	Counter({'note': 1})	0	2015-05-16 16:23:24	2015-05-16 16:23:51	722439267	31743852
1637688504	38	0	Counter({'sound': 1, 'computer': 1, 'effect': 1})	0	2015-05-16 16:41:36	2015-05-16 16:42:14	722439267	32338429
1637689169	35	0	Counter({'for': 1})	0	2015-05-16 16:43:04	2015-05-16 16:43:39	722439267	32438173
1637689964	37	0	Counter({'boing': 1})	0	2015-05-16 16:44:12	2015-05-16 16:44:49	722439267	32302664
1637690986	38	0	Counter({'ping': 1})	0	2015-05-16 16:47:03	2015-05-16 16:47:41	722439267	25818136
1637648052	33	0	Counter({'saucepan_lid': 1})	0	2015-05-16 14:46:14	2015-05-16 14:46:47	722439268	32173073
1637649094	75	0	Counter({'steel_drum': 1, 'banging': 1})	0	2015-05-16 14:48:43	2015-05-16 14:49:58	722439268	29849805
1637663150	30	0	Counter({'garbage': 1})	0	2015-05-16 15:29:55	2015-05-16 15:30:25	722439268	32219778
1637675968	115	0	Counter({'dropping': 1})	0	2015-05-16 16:07:36	2015-05-16 16:09:31	722439268	24043308
1637680509	82	0	Counter({'stapler': 1})	0	2015-05-16 16:19:51	2015-05-16 16:21:13	722439268	31139768
1637681335	27	0	Counter({'shut': 1})	0	2015-05-16 16:23:24	2015-05-16 16:23:51	722439268	31743852
1637688500	38	0	Counter({'bin': 1, 'closing': 1})	0	2015-05-16 16:41:36	2015-05-16 16:42:14	722439268	32338429
1637689167	35	0	Counter({'pari': 1})	0	2015-05-16 16:43:04	2015-05-16 16:43:39	722439268	32438173
1637689963	37	0	Counter({'pot_lid': 1})	0	2015-05-16 16:44:12	2015-05-16 16:44:49	722439268	32302664
1637690984	38	0	Counter({'gunshot': 1})	0	2015-05-16 16:47:03	2015-05-16 16:47:41	722439268	25818136
1637648050	33	0.7715167498	Counter({'access_denied': 1})	0.7715167498	2015-05-16 14:46:14	2015-05-16 14:46:47	722439269	32173073
1637649096	75	0.8137334712	Counter({'access_denied': 1, 'alien_voice': 1})	0.8137334712	2015-05-16 14:48:43	2015-05-16 14:49:58	722439269	29849805
1637663146	30	0.7715167498	Counter({'access_denied': 1})	0.7715167498	2015-05-16 15:29:55	2015-05-16 15:30:25	722439269	32219778
1637675966	115	0.7715167498	Counter({'access_denied': 1})	0.7715167498	2015-05-16 16:07:36	2015-05-16 16:09:31	722439269	24043308
1637680511	82	0	Counter({'denied_acces': 1})	0	2015-05-16 16:19:51	2015-05-16 16:21:13	722439269	31139768
1637681334	27	0.2886751346	Counter({'alien_voice': 1})	0.2886751346	2015-05-16 16:23:24	2015-05-16 16:23:51	722439269	31743852
1637688511	38	0.7856742013	Counter({'access_denied': 2, 'computer': 1, 'alien_voice': 1})	0.7856742013	2015-05-16 16:41:36	2015-05-16 16:42:14	722439269	32338429
1637689166	35	0	Counter({'dad': 1})	0	2015-05-16 16:43:04	2015-05-16 16:43:39	722439269	32438173
1637689965	37	0.1414213562	Counter({'robot': 1})	0.1414213562	2015-05-16 16:44:12	2015-05-16 16:44:49	722439269	32302664
1637690985	38	0.1010152545	Counter({'security': 1, 'robot': 1})	0.1010152545	2015-05-16 16:47:03	2015-05-16 16:47:41	722439269	25818136
1637648226	35	0	Counter({'slap': 1})	0	2015-05-16 14:46:48	2015-05-16 14:47:23	722439270	32173073
1637649664	100	0.2132007164	Counter({'hitting': 1, 'bang': 1})	0.2132007164	2015-05-16 14:50:00	2015-05-16 14:51:40	722439270	29849805
1637663314	27	0	Counter({'clap': 1})	0	2015-05-16 15:30:26	2015-05-16 15:30:53	722439270	32219778
1637676401	79	0	Counter({'bouncing': 1})	0	2015-05-16 16:09:33	2015-05-16 16:10:52	722439270	24043308
1637681463	28	0.2886751346	Counter({'bang': 1})	0.2886751346	2015-05-16 16:23:52	2015-05-16 16:24:20	722439270	31743852
1637688799	37	0	Counter({'sound': 1, 'hammer': 1, 'effect': 1})	0	2015-05-16 16:42:15	2015-05-16 16:42:52	722439270	32338429
1637689736	51	0	Counter({'hello': 1})	0	2015-05-16 16:43:42	2015-05-16 16:44:33	722439270	32438173
1637690279	42	0	Counter({'thump': 1})	0	2015-05-16 16:44:51	2015-05-16 16:45:33	722439270	32302664
1637691139	38	0	Counter({'gun': 1})	0	2015-05-16 16:47:41	2015-05-16 16:48:19	722439270	25818136
1637693782	63	0	Counter({'pop': 1})	0	2015-05-16 16:53:14	2015-05-16 16:54:17	722439270	31910622
1637648227	35	0	Counter({'badmington': 1})	0	2015-05-16 14:46:48	2015-05-16 14:47:23	722439271	32173073
1637649666	100	0	Counter({'plucking': 1, 'bass': 1})	0	2015-05-16 14:50:00	2015-05-16 14:51:40	722439271	29849805
1637663313	27	0	Counter({'bong': 1})	0	2015-05-16 15:30:26	2015-05-16 15:30:53	722439271	32219778
1637676404	79	0.2886751346	Counter({'suction': 1})	0.2886751346	2015-05-16 16:09:33	2015-05-16 16:10:52	722439271	24043308
1637681461	28	0	Counter({'pop': 1})	0	2015-05-16 16:23:52	2015-05-16 16:24:20	722439271	31743852
1637688802	37	0.2132007164	Counter({'suction': 1, 'effect': 1})	0.2132007164	2015-05-16 16:42:15	2015-05-16 16:42:52	722439271	32338429
1637689724	51	0	Counter({'hay': 1})	0	2015-05-16 16:43:42	2015-05-16 16:44:33	722439271	32438173
1637690280	42	0	Counter({'thump': 1})	0	2015-05-16 16:44:51	2015-05-16 16:45:33	722439271	32302664
1637691133	38	0	Counter({'ball': 1, 'canon': 1})	0	2015-05-16 16:47:41	2015-05-16 16:48:19	722439271	25818136
1637693781	63	0	Counter({'fup': 1})	0	2015-05-16 16:53:14	2015-05-16 16:54:17	722439271	31910622
1637648225	35	0	Counter({'alien': 1})	0	2015-05-16 14:46:48	2015-05-16 14:47:23	722439272	32173073
1637649665	100	0	Counter({'sonic': 1, 'musical': 1, 'echo': 1})	0	2015-05-16 14:50:00	2015-05-16 14:51:40	722439272	29849805
1637663308	27	0	Counter({'technology': 1})	0	2015-05-16 15:30:26	2015-05-16 15:30:53	722439272	32219778
1637676403	79	0.2236067977	Counter({'electronic': 1})	0.2236067977	2015-05-16 16:09:33	2015-05-16 16:10:52	722439272	24043308
1637681464	28	0.2236067977	Counter({'electronic': 1})	0.2236067977	2015-05-16 16:23:52	2015-05-16 16:24:20	722439272	31743852
1637688806	37	0.2886751346	Counter({'weird': 1, 'noise': 1, 'robot': 1})	0.2886751346	2015-05-16 16:42:15	2015-05-16 16:42:52	722439272	32338429
1637689727	51	0	Counter({'max_sound': 1})	0	2015-05-16 16:43:42	2015-05-16 16:44:33	722439272	32438173
1637690281	42	0.4714045208	Counter({'robot': 1})	0.4714045208	2015-05-16 16:44:51	2015-05-16 16:45:33	722439272	32302664
1637691135	38	0.3429971703	Counter({'robot': 1, 'artificial_intelligence': 1})	0.3429971703	2015-05-16 16:47:41	2015-05-16 16:48:19	722439272	25818136
1637693780	63	0	Counter({'kiwkiwiwki': 1})	0	2015-05-16 16:53:14	2015-05-16 16:54:17	722439272	31910622
1637650085	66	0	Counter({'high_pitched': 1, 'buzzing': 1})	0	2015-05-16 14:51:41	2015-05-16 14:52:47	722439273	29849805
1637663482	34	0.2773500981	Counter({'screech': 1})	0.2773500981	2015-05-16 15:30:54	2015-05-16 15:31:28	722439273	32219778
1637679236	38	0	Counter({'screetching': 1})	0	2015-05-16 16:17:54	2015-05-16 16:18:32	722439273	24043308
1637681715	29	0	Counter({'drill': 1})	0	2015-05-16 16:24:20	2015-05-16 16:24:49	722439273	31743852
1637689146	39	0	Counter({'printer': 1, 'error': 1})	0	2015-05-16 16:42:53	2015-05-16 16:43:32	722439273	32338429
1637690103	37	0	Counter({'snake': 1})	0	2015-05-16 16:44:35	2015-05-16 16:45:12	722439273	32438173
1637690430	26	0	Counter({'beep': 1})	0	2015-05-16 16:45:34	2015-05-16 16:46:00	722439273	32302664
1637694018	23	0	Counter({'jiiii': 1})	0	2015-05-16 16:54:18	2015-05-16 16:54:41	722439273	31910622
1637704574	129	0.174077656	Counter({'screech': 1, 'blare': 1, 'scrape': 1})	0.174077656	2015-05-16 17:15:54	2015-05-16 17:18:03	722439273	18666417
